,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(groupA).165,2.57819308419,0.166250104921,2.31566300984,2.45997324622,2.5468971115,2.69537135664,2.93120603343,0.0163993589002
a_subj(groupA).166,1.68380128579,0.107232453603,1.49038724075,1.60954263174,1.6746398,1.7567573145,1.90813119616,0.0114601354061
a_subj(groupA).167,3.00728080762,0.230220519067,2.58119767781,2.85880479401,3.00994507758,3.16129692407,3.44345850872,0.0219277441496
a_subj(groupA).168,1.91528701771,0.11974441336,1.68280235901,1.84320747744,1.90734325126,1.98150631086,2.19368176062,0.0133251514104
a_subj(groupA).169,2.67336912908,0.191633997252,2.34902482542,2.52749030994,2.65241020097,2.80986650855,3.09873268217,0.0201210037487
a_subj(groupA).170,4.05330432299,0.314866986197,3.48945829344,3.81430083152,4.01986901598,4.29260870548,4.6222009449,0.0315602938415
a_subj(groupA).171,2.10682718446,0.147154477589,1.83191009924,2.00607455519,2.10654803031,2.20833381334,2.42918366768,0.0158830999231
a_subj(groupA).172,3.93002818814,0.243275173416,3.46470883901,3.77384360929,3.93809504854,4.09378428473,4.36172753163,0.0234960613747
a_subj(groupA).173,1.11983823604,0.0706758570262,0.998687740149,1.06985183586,1.11683978289,1.16903723444,1.25010753265,0.00678296480034
a_subj(groupA).174,2.7506452547,0.191703301361,2.36769975741,2.61714206405,2.75597325322,2.87224511866,3.11203355356,0.0194551457559
a_subj(groupA).175,1.69918091939,0.10585403121,1.50471333056,1.63828162496,1.70150411155,1.75558707095,1.95276861346,0.0109599101472
a_subj(groupA).176,1.69859746673,0.118308731145,1.44986075822,1.62778582725,1.69867040634,1.76685416412,1.92097779895,0.0122024216563
a_subj(groupA).177,3.79044790354,0.280592038996,3.24721904501,3.5902931123,3.82352028285,3.98304332367,4.32295306983,0.0238228684146
a_subj(groupA).178,1.02111672256,0.0649253273444,0.907633496802,0.976296153397,1.01891814814,1.06757206527,1.14459045769,0.00660702054847
a_subj(groupA).179,2.76942563192,0.176548517478,2.46866061644,2.65166210597,2.77171543221,2.88127254683,3.12604441588,0.017180261415
a_subj(groupA).180,3.2336593566,0.255052017145,2.73652035754,3.02709625372,3.2450924416,3.41435366193,3.81283070006,0.0243780772918
a_subj(groupA).181,3.26288900413,0.209831265973,2.88139019219,3.11486011254,3.26250850142,3.4132801976,3.64519120342,0.0217652021659
a_subj(groupA).182,1.40541916318,0.0929248101937,1.22802509808,1.34446054759,1.40773103568,1.46291828049,1.57858573107,0.0102751043685
a_subj(groupA).183,2.54864596415,0.173284120927,2.21582955802,2.43283108141,2.55590470872,2.65532433576,2.96079670864,0.0169343495321
a_subj(groupA).184,0.79321614867,0.0435141002077,0.718501856761,0.761735199934,0.787050941747,0.826478118847,0.878747840209,0.0045448189906
a_subj(groupA).185,1.66928846195,0.117988958644,1.46958544544,1.59660768879,1.65335218903,1.74113363779,1.91749568938,0.00875305963813
a_subj(groupA).186,1.17216674975,0.0688527326567,1.04675632862,1.12800062728,1.16919910808,1.21954083563,1.30174951939,0.00714836157384
a_subj(groupA).187,2.37646206286,0.162234915902,2.09812334951,2.26874747887,2.36385271939,2.47006603052,2.73759268438,0.0151278790906
a_subj(groupA).188,3.26216507668,0.209292378208,2.92477767863,3.11814929444,3.23854777695,3.3909124047,3.75753137246,0.0209817637876
a_subj(groupA).189,3.7742524563,0.273105187493,3.26878900762,3.56903301756,3.77062089104,3.9360248071,4.33452657004,0.0274615430083
a_subj(groupA).190,2.13376670307,0.133125004407,1.88923719546,2.0506245729,2.12714736811,2.21994855193,2.42263920176,0.0140571503136
a_subj(groupA).191,4.13942819426,0.346067712865,3.51761848722,3.88424402082,4.17102499828,4.34366080461,4.70005908868,0.0337636899165
a_subj(groupA).192,2.68415808688,0.186352664435,2.34719405411,2.52975098593,2.69151845,2.80381360883,3.06623710313,0.0180720216785
a_subj(groupA).193,1.40203909388,0.0902211310452,1.24880053476,1.34428953861,1.40060861674,1.4555333331,1.6003488292,0.00889852092209
a_subj(groupA).194,3.67579562912,0.256815397525,3.15249447856,3.52424588582,3.66441032372,3.84710201735,4.19421540059,0.0244461912568
a_subj(groupA).195,1.73206591628,0.100662953446,1.54504085538,1.66785197386,1.733081541,1.79348317362,1.92442346785,0.0105232067354
a_subj(groupA).196,1.23221238822,0.0891293216292,1.07201313025,1.16520335179,1.22593309311,1.28965784026,1.41861394531,0.00888661240318
