,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(groupA).161,4.01868516416,0.250562633902,3.56216699425,3.84692645112,4.01485662626,4.1857952115,4.51227080246,0.0256072382968
a_subj(groupA).162,4.17610445451,0.285716868857,3.66207378991,3.95031380717,4.17358400068,4.35081738176,4.74839075569,0.0294119075894
a_subj(groupA).163,3.62771299623,0.224995111029,3.18220476638,3.48991158811,3.63354245214,3.77604766828,4.03551371263,0.0242569994326
a_subj(groupA).164,4.08907503636,0.281448006441,3.53404077553,3.88743412431,4.09893561916,4.31892978693,4.59809843985,0.0273529278692
a_subj(groupA).165,3.95847175271,0.227861341264,3.53289103311,3.8154078629,3.95876205518,4.12208886039,4.35208464842,0.0226876029278
a_subj(groupA).166,3.8537274983,0.297672034771,3.26390209008,3.67623049764,3.87272141721,4.02724608565,4.41388279499,0.0263511558002
a_subj(groupA).167,4.70997513371,0.330988348407,4.11584238093,4.46366656737,4.72455401152,4.93486838899,5.33732867041,0.0321758461467
a_subj(groupA).168,4.33692188911,0.258143632119,3.83271902049,4.17711795643,4.31307297742,4.52616372536,4.80659300735,0.0262313798916
a_subj(groupA).169,3.62581628055,0.215748837762,3.20725089074,3.48192141597,3.63062575796,3.77019480799,4.04203518313,0.0193209000332
a_subj(groupA).170,4.01892899989,0.253935304073,3.5510364541,3.82460381991,4.04856889414,4.20334804184,4.51254894974,0.0266465129043
a_subj(groupA).171,4.22923149667,0.285762636919,3.76000402951,4.02219944948,4.22561796549,4.40263138633,4.79146279673,0.0297390079245
a_subj(groupA).172,3.37597643746,0.22299801964,2.97783070466,3.20668808057,3.37321476353,3.50704595975,3.80557861813,0.0243982101991
a_subj(groupA).173,3.5141345389,0.231253809368,3.08194396436,3.3538204513,3.51833533198,3.68735910097,3.96438062387,0.0210469884495
a_subj(groupA).174,4.08223114927,0.267119374392,3.54809715728,3.88864759249,4.07820969661,4.27228195526,4.57545462451,0.0270698811601
a_subj(groupA).175,4.43368647315,0.300222836089,3.91293164311,4.21785535124,4.42674277997,4.65073347365,4.98861657264,0.0300715855763
a_subj(groupA).176,4.07991314704,0.257528546446,3.62196933351,3.9080572073,4.06893296473,4.23993807498,4.6103458828,0.0257742018695
a_subj(groupA).177,4.05098218055,0.275388080719,3.47680027031,3.88116301114,4.06148301011,4.25262973168,4.53995119354,0.0294164728949
a_subj(groupA).178,3.15291414274,0.236129049052,2.72100211277,2.97568179193,3.13806191591,3.31729409993,3.64526212247,0.0254127823695
a_subj(groupA).179,4.3089655999,0.272827680272,3.76883297608,4.11791581009,4.33285279166,4.50340579571,4.76263259125,0.0279124695549
a_subj(groupA).180,4.2972778588,0.273579338356,3.81948354509,4.11857831355,4.25688990078,4.48296331402,4.8357718725,0.0274177553008
a_subj(groupA).181,3.68964354869,0.241965009682,3.28514686083,3.52233949185,3.6955531087,3.84780295848,4.18727276,0.0229207450673
a_subj(groupA).182,3.77085882924,0.245653679377,3.37140967451,3.61683288064,3.74818229453,3.92937492515,4.35678726341,0.0264220513442
a_subj(groupA).183,4.51674586672,0.257579803255,3.97587604374,4.33268496849,4.53265482786,4.71092989854,5.00854316712,0.0256824896449
a_subj(groupA).184,4.01027938129,0.27293464143,3.54715202476,3.79911846817,4.00449980751,4.19446174105,4.59434049393,0.0290223884653
a_subj(groupA).185,3.4743206425,0.224878945309,3.12938826137,3.29245390125,3.48633393096,3.60751571909,3.91021862809,0.0210232920657
a_subj(groupA).186,3.46561550662,0.253257948251,2.93559399961,3.29733017581,3.47665340626,3.64018601475,3.91621251482,0.0246580782262
a_subj(groupA).187,4.13211320821,0.297619652098,3.58710778121,3.94821142414,4.12343640601,4.32085473731,4.7015477859,0.0275905347847
a_subj(groupA).188,4.04367451447,0.263780726081,3.53814511457,3.88193313873,4.04945670612,4.23012043735,4.57027389329,0.0268503971078
a_subj(groupA).189,4.04859539041,0.263439526376,3.57595849001,3.84331932777,4.05062675711,4.21238497422,4.58810827766,0.0282969456332
a_subj(groupA).190,3.60646075824,0.229278349969,3.17921469759,3.47372393787,3.59476253795,3.75040671362,4.04846134922,0.0221246494675
a_subj(groupA).191,4.36190364323,0.265284265956,3.83316658404,4.19573178642,4.34914929911,4.53856016628,4.81639097432,0.0267343070354
a_subj(groupA).192,3.51326183363,0.217547806471,3.0879919718,3.37219660456,3.51142961186,3.65919136955,3.91740371145,0.0210687153671
a_subj(groupA).193,3.57715834357,0.248805333636,3.10631775785,3.41949081456,3.55625666325,3.73340449504,4.11780805322,0.0258738107482
a_subj(groupA).194,4.14162019612,0.222729193208,3.75279261065,3.96217896988,4.13920869936,4.29687509419,4.51767617465,0.0228180145345
a_subj(groupA).195,3.42223687278,0.221399767809,3.05497955338,3.26656503665,3.41215717423,3.56965528959,3.82283425783,0.0205780465657
a_subj(groupA).196,3.97368605959,0.2439596626,3.56825392253,3.81766218699,3.96081457335,4.14898463055,4.43700946589,0.0231410195472
a_subj(groupA).197,3.49044172435,0.224540937384,3.11266285332,3.33208153805,3.48181840027,3.64214157568,3.96774983893,0.0226169637735
